position,pantheraCoverage,pantheraIdentity,alpineCoverage,alpineIdentity,nineSeqCoverage,nineSeqIdentity,product,geneFamily,geneLength
2140,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2141,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2142,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2143,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2144,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2145,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2146,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2147,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2148,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2149,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2150,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2151,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2152,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2153,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2154,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2155,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2156,5,1,3,0.5,8,0.78,16S ribosomal RNA,16S ribosomal RNA,1580
2157,5,1,3,0.5,8,0.78,16S ribosomal RNA,16S ribosomal RNA,1580
2158,5,1,3,0.5,8,0.78,16S ribosomal RNA,16S ribosomal RNA,1580
2159,5,0.4,3,0.33,8,0.44,16S ribosomal RNA,16S ribosomal RNA,1580
2160,5,0.67,3,0.5,8,0.61,16S ribosomal RNA,16S ribosomal RNA,1580
2161,5,1,3,0.5,8,0.5,16S ribosomal RNA,16S ribosomal RNA,1580
2162,5,1,3,0.33,8,0.61,16S ribosomal RNA,16S ribosomal RNA,1580
2163,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2164,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2165,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2166,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2167,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2168,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2169,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2170,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2171,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2172,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2173,5,1,3,0.33,8,0.61,16S ribosomal RNA,16S ribosomal RNA,1580
2174,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2175,5,1,3,0.5,8,0.78,16S ribosomal RNA,16S ribosomal RNA,1580
2176,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2177,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2178,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2179,5,1,3,0.5,8,0.78,16S ribosomal RNA,16S ribosomal RNA,1580
2180,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2181,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2182,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2183,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2184,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2185,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2186,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2187,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2188,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2189,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2190,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2191,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2192,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2193,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2194,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2195,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2196,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2197,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2198,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2199,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2200,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2201,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2202,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2203,5,1,3,0.5,8,0.78,16S ribosomal RNA,16S ribosomal RNA,1580
2204,5,1,3,0.33,8,0.61,16S ribosomal RNA,16S ribosomal RNA,1580
2205,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2206,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2207,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2208,5,1,3,0.5,8,0.78,16S ribosomal RNA,16S ribosomal RNA,1580
2209,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2210,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2211,5,1,3,0.5,8,0.61,16S ribosomal RNA,16S ribosomal RNA,1580
2212,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2213,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2214,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2215,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2216,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2217,5,1,3,0.17,8,0.44,16S ribosomal RNA,16S ribosomal RNA,1580
2218,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2219,5,1,3,0.5,8,0.78,16S ribosomal RNA,16S ribosomal RNA,1580
2220,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2221,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2222,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2223,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2224,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2225,5,1,3,0.5,8,0.78,16S ribosomal RNA,16S ribosomal RNA,1580
2226,5,0.47,3,0.5,8,0.5,16S ribosomal RNA,16S ribosomal RNA,1580
2227,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2228,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2229,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2230,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2231,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2232,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2233,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2234,5,1,3,0,8,0.42,16S ribosomal RNA,16S ribosomal RNA,1580
2235,5,1,3,0.33,8,0.61,16S ribosomal RNA,16S ribosomal RNA,1580
2236,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2237,5,0.67,3,0.5,8,0.78,16S ribosomal RNA,16S ribosomal RNA,1580
2238,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2239,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2240,5,1,3,0.5,8,0.78,16S ribosomal RNA,16S ribosomal RNA,1580
2241,5,1,3,0.5,8,0.5,16S ribosomal RNA,16S ribosomal RNA,1580
2242,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2243,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2244,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2245,5,1,3,0.5,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2246,5,0.67,3,0.5,8,0.36,16S ribosomal RNA,16S ribosomal RNA,1580
2247,5,1,3,0.33,8,0.61,16S ribosomal RNA,16S ribosomal RNA,1580
2248,5,1,3,0.33,8,0.61,16S ribosomal RNA,16S ribosomal RNA,1580
2249,5,1,3,0.17,8,0.44,16S ribosomal RNA,16S ribosomal RNA,1580
2250,5,0.67,3,0.17,8,0.42,16S ribosomal RNA,16S ribosomal RNA,1580
2251,5,1,3,0.5,8,0.78,16S ribosomal RNA,16S ribosomal RNA,1580
2252,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2253,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2254,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2255,5,1,3,0.5,8,0.78,16S ribosomal RNA,16S ribosomal RNA,1580
2256,5,1,3,0.5,8,0.5,16S ribosomal RNA,16S ribosomal RNA,1580
2257,5,1,3,0.33,8,0.61,16S ribosomal RNA,16S ribosomal RNA,1580
2258,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2259,5,1,3,0.5,8,0.78,16S ribosomal RNA,16S ribosomal RNA,1580
2260,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2261,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2262,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2263,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2264,5,1,3,0.33,8,0.61,16S ribosomal RNA,16S ribosomal RNA,1580
2265,5,1,3,0,8,0.42,16S ribosomal RNA,16S ribosomal RNA,1580
2266,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2267,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2268,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2269,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2270,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2271,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2272,5,0.47,3,1,8,0.61,16S ribosomal RNA,16S ribosomal RNA,1580
2273,5,0.67,3,0.17,8,0.44,16S ribosomal RNA,16S ribosomal RNA,1580
2274,5,1,3,0.17,8,0.58,16S ribosomal RNA,16S ribosomal RNA,1580
2275,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2276,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2277,5,0.67,3,0.5,8,0.61,16S ribosomal RNA,16S ribosomal RNA,1580
2278,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2279,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2280,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2281,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2282,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2283,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2284,5,0.67,3,0.5,8,0.78,16S ribosomal RNA,16S ribosomal RNA,1580
2285,5,0.67,3,0.33,8,0.61,16S ribosomal RNA,16S ribosomal RNA,1580
2286,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2287,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2288,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2289,5,1,3,0.5,8,0.78,16S ribosomal RNA,16S ribosomal RNA,1580
2290,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2291,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2292,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2293,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2294,5,1,3,0.5,8,0.78,16S ribosomal RNA,16S ribosomal RNA,1580
2295,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2296,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2297,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2298,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2299,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2300,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2301,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2302,5,1,3,0.17,8,0.58,16S ribosomal RNA,16S ribosomal RNA,1580
2303,5,0.47,3,0.17,8,0.44,16S ribosomal RNA,16S ribosomal RNA,1580
2304,5,1,3,0.17,8,0.58,16S ribosomal RNA,16S ribosomal RNA,1580
2305,5,1,3,0.5,8,0.78,16S ribosomal RNA,16S ribosomal RNA,1580
2306,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2307,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2308,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2309,5,1,3,0.5,8,0.78,16S ribosomal RNA,16S ribosomal RNA,1580
2310,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2311,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2312,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2313,5,1,3,0.33,8,0.61,16S ribosomal RNA,16S ribosomal RNA,1580
2314,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2315,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2316,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2317,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2318,5,1,3,0.33,8,0.61,16S ribosomal RNA,16S ribosomal RNA,1580
2319,5,1,3,0.5,8,0.78,16S ribosomal RNA,16S ribosomal RNA,1580
2320,5,1,3,0.5,8,0.78,16S ribosomal RNA,16S ribosomal RNA,1580
2321,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2322,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2323,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2324,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2325,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2326,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2327,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2328,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2329,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2330,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2331,5,1,3,0.33,8,0.61,16S ribosomal RNA,16S ribosomal RNA,1580
2332,5,1,3,0.17,8,0.44,16S ribosomal RNA,16S ribosomal RNA,1580
2333,5,1,3,0.5,8,0.78,16S ribosomal RNA,16S ribosomal RNA,1580
2334,5,0.4,3,0.5,8,0.44,16S ribosomal RNA,16S ribosomal RNA,1580
2335,5,1,3,0.17,8,0.61,16S ribosomal RNA,16S ribosomal RNA,1580
2336,5,0.25,3,0.5,8,0.14,16S ribosomal RNA,16S ribosomal RNA,1580
2337,5,1,3,1,8,0.78,16S ribosomal RNA,16S ribosomal RNA,1580
2338,5,1,3,0.33,8,0.78,16S ribosomal RNA,16S ribosomal RNA,1580
2339,5,1,3,0.5,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2340,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2341,5,1,3,0,8,0.43,16S ribosomal RNA,16S ribosomal RNA,1580
2342,5,0,3,0,8,0,16S ribosomal RNA,16S ribosomal RNA,1580
2343,5,1,3,0.5,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2344,5,1,3,0.17,8,0.58,16S ribosomal RNA,16S ribosomal RNA,1580
2345,5,1,3,1,8,0.78,16S ribosomal RNA,16S ribosomal RNA,1580
2346,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2347,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2348,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2349,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2350,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2351,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2352,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2353,5,1,3,0.5,8,0.78,16S ribosomal RNA,16S ribosomal RNA,1580
2354,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2355,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2356,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2357,5,1,3,0.5,8,0.78,16S ribosomal RNA,16S ribosomal RNA,1580
2358,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2359,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2360,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2361,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2362,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2363,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2364,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2365,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2366,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2367,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2368,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2369,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2370,5,1,3,0.5,8,0.5,16S ribosomal RNA,16S ribosomal RNA,1580
2371,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2372,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2373,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2374,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2375,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2376,5,1,3,0.5,8,0.78,16S ribosomal RNA,16S ribosomal RNA,1580
2377,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2378,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2379,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2380,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2381,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2382,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2383,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2384,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2385,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2386,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2387,5,1,3,0.5,8,0.78,16S ribosomal RNA,16S ribosomal RNA,1580
2388,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2389,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2390,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2391,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2392,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2393,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2394,5,0.67,3,1,8,0.78,16S ribosomal RNA,16S ribosomal RNA,1580
2395,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2396,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2397,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2398,5,1,3,0.5,8,0.78,16S ribosomal RNA,16S ribosomal RNA,1580
2399,5,1,3,0.5,8,0.78,16S ribosomal RNA,16S ribosomal RNA,1580
2400,5,0.67,3,0.17,8,0.58,16S ribosomal RNA,16S ribosomal RNA,1580
2401,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2402,5,0.67,3,0.5,8,0.61,16S ribosomal RNA,16S ribosomal RNA,1580
2403,5,1,3,0.17,8,0.58,16S ribosomal RNA,16S ribosomal RNA,1580
2404,5,1,3,0.5,8,0.78,16S ribosomal RNA,16S ribosomal RNA,1580
2405,5,1,3,0.33,8,0.58,16S ribosomal RNA,16S ribosomal RNA,1580
2406,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2407,5,1,3,0.5,8,0.5,16S ribosomal RNA,16S ribosomal RNA,1580
2408,5,1,3,0.17,8,0.58,16S ribosomal RNA,16S ribosomal RNA,1580
2409,5,1,3,1,8,0.78,16S ribosomal RNA,16S ribosomal RNA,1580
2410,5,0.67,3,1,8,0.44,16S ribosomal RNA,16S ribosomal RNA,1580
2411,5,1,3,1,8,0.61,16S ribosomal RNA,16S ribosomal RNA,1580
2412,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2413,5,1,3,1,8,0.61,16S ribosomal RNA,16S ribosomal RNA,1580
2414,5,1,3,0.17,8,0.44,16S ribosomal RNA,16S ribosomal RNA,1580
2415,5,1,3,0.5,8,0.61,16S ribosomal RNA,16S ribosomal RNA,1580
2416,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2417,5,1,3,1,8,0.61,16S ribosomal RNA,16S ribosomal RNA,1580
2418,5,1,3,0.5,8,0.78,16S ribosomal RNA,16S ribosomal RNA,1580
2419,5,1,3,0.17,8,0.78,16S ribosomal RNA,16S ribosomal RNA,1580
2420,5,1,3,0.5,8,0.44,16S ribosomal RNA,16S ribosomal RNA,1580
2421,5,0,3,0.5,8,0,16S ribosomal RNA,16S ribosomal RNA,1580
2422,5,1,3,0.5,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2423,5,1,3,0.5,8,0.78,16S ribosomal RNA,16S ribosomal RNA,1580
2424,5,0.67,3,0.5,8,0.36,16S ribosomal RNA,16S ribosomal RNA,1580
2425,5,0.67,3,0.17,8,0.31,16S ribosomal RNA,16S ribosomal RNA,1580
2426,5,0.67,3,0.5,8,0.61,16S ribosomal RNA,16S ribosomal RNA,1580
2427,5,1,3,0.5,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2428,5,1,3,0.5,8,0.78,16S ribosomal RNA,16S ribosomal RNA,1580
2429,5,1,3,0.17,8,0.78,16S ribosomal RNA,16S ribosomal RNA,1580
2430,5,1,3,0.17,8,0.58,16S ribosomal RNA,16S ribosomal RNA,1580
2431,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2432,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2433,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2434,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2435,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2436,5,0.67,3,1,8,0.78,16S ribosomal RNA,16S ribosomal RNA,1580
2437,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2438,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2439,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2440,5,0.47,3,1,8,0.61,16S ribosomal RNA,16S ribosomal RNA,1580
2441,5,0.47,3,0.33,8,0.5,16S ribosomal RNA,16S ribosomal RNA,1580
2442,5,1,3,0.5,8,0.5,16S ribosomal RNA,16S ribosomal RNA,1580
2443,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2444,5,1,3,0.5,8,0.78,16S ribosomal RNA,16S ribosomal RNA,1580
2445,5,1,3,0.17,8,0.44,16S ribosomal RNA,16S ribosomal RNA,1580
2446,5,1,3,0.5,8,0.78,16S ribosomal RNA,16S ribosomal RNA,1580
2447,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2448,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2449,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2450,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2451,5,1,3,0.33,8,0.61,16S ribosomal RNA,16S ribosomal RNA,1580
2452,5,1,3,0.5,8,0.78,16S ribosomal RNA,16S ribosomal RNA,1580
2453,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2454,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2455,5,1,3,0.17,8,0.58,16S ribosomal RNA,16S ribosomal RNA,1580
2456,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2457,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2458,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2459,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2460,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2461,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2462,5,1,3,0.33,8,0.61,16S ribosomal RNA,16S ribosomal RNA,1580
2463,5,0.67,3,0.17,8,0.58,16S ribosomal RNA,16S ribosomal RNA,1580
2464,5,1,3,0.33,8,0.61,16S ribosomal RNA,16S ribosomal RNA,1580
2465,5,0.47,3,0.17,8,0.31,16S ribosomal RNA,16S ribosomal RNA,1580
2466,5,1,3,0.5,8,0.78,16S ribosomal RNA,16S ribosomal RNA,1580
2467,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2468,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2469,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2470,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2471,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2472,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2473,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2474,5,1,3,1,8,1,16S ribosomal RNA,16S ribosomal RNA,1580
2475,5,1,3,0.5,8,0.78,16S ribosomal RNA,16S ribosomal RNA,1580
